Villa Diamante;Vigna della Congregazione Fiano di Avellino 2018;4,2;53 Voti;Italia·Fiano de Avellino·Villa Diamante·Vino bianco·Fiano;€39,90;[('Leggero-Strutturato', '64.2442%'), ('Secco-Dolce', '1.46268%'), ('Piatto-Acidulo', '41.4781%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('Erbaceo', 21), ('albero da frutta', 15), ('agrume', 9)]
Vodopivec;Vitovska 2017;4,2;59 Voti;Italia·Venezia Giulia·Vodopivec·Vino bianco·Vitovska;€54;[('Leggero-Strutturato', '62.9315%'), ('Secco-Dolce', '20.1267%'), ('Piatto-Acidulo', '50.566%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('agrume', 89), ('Erbaceo', 83), ('albero da frutta', 59)]
Pfitscher;Sauvignon Blanc Riserva Mathias 2018;4,2;25 Voti;Italia·Südtirol - Alto Adige·Pfitscher·Vino bianco·Sauvignon Blanc;€32,48;[('Leggero-Strutturato', '55.067%'), ('Secco-Dolce', '11.8499%'), ('Piatto-Acidulo', '54.5042%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('nota tropicale', 10), ('albero da frutta', 6), ('Erbaceo', 5)]
Alberto Longo;Le Fossette 2020;4,0;44 Voti;Italia·Puglia·Alberto Longo·Vino bianco·Falanghina;€12,90;[('Leggero-Strutturato', '66.1458%'), ('Secco-Dolce', '6.27679%'), ('Piatto-Acidulo', '29.8393%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('agrume', 18), ('albero da frutta', 18), ('Erbaceo', 9)]
Guado al Melo;Criseo 2019;3,8;38 Voti;Italia·Bolgheri·Guado al Melo·Vino bianco·Vermentino;€19,80;[];na / na / na;[]
Tiefenbrunner;Turmhof Sauvignon Blanc 2017;3,9;153 Voti;Italia·Südtirol - Alto Adige·Tiefenbrunner·Vino bianco·Sauvignon Blanc;€16,80;[('Leggero-Strutturato', '58.2315%'), ('Secco-Dolce', '17.0747%'), ('Piatto-Acidulo', '51.1333%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('vegetale', 23), ('agrume', 19), ('albero da frutta', 15)]
Vigneti Massa;Derthona Montecitorio 2017;4,1;94 Voti;Italia·Piemonte·Vigneti Massa·Vino bianco·Timorasso;€41,05;[('Leggero-Strutturato', '65.1374%'), ('Secco-Dolce', '21.9705%'), ('Piatto-Acidulo', '52.1023%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('Erbaceo', 42), ('albero da frutta', 21), ('agrume', 21)]
Monteraponi;Trebbiano Colli della Toscana Centrale 2019;4,0;31 Voti;Italia·Colli della Toscana Centrale·Monteraponi·Vino bianco·Trebbiano Toscano;€89;[('Leggero-Strutturato', '48.6786%'), ('Secco-Dolce', '20.006%'), ('Piatto-Acidulo', '66.3452%')];Pasta / Vegetariano / Antipasti e spuntini;[('albero da frutta', 12), ('Erbaceo', 7), ('lieviti', 5)]
St. Michael-Eppan;Sanct Valentin Pinot Grigio 2018;4,2;542 Voti;Italia·Südtirol - Alto Adige·St. Michael-Eppan·Vino bianco·Pinot Grigio;€24,90;[('Leggero-Strutturato', '46.407%'), ('Secco-Dolce', '17.3407%'), ('Piatto-Acidulo', '38.3687%')];Frutti di mare / Vegetariano / Funghi;[('legno', 180), ('albero da frutta', 138), ('Erbaceo', 87)]
Primosic;Ribolla di Oslavia Riserva 2017;4,2;97 Voti;Italia·Friuli-Venezia Giulia·Primosic·Vino bianco·Ribolla Gialla;€42;[('Leggero-Strutturato', '67.105%'), ('Secco-Dolce', '25.5272%'), ('Piatto-Acidulo', '48.1496%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('agrume', 90), ('albero da frutta', 48), ('Erbaceo', 31)]
Vigneti Massa;Terra Piccolo Derthona 2019;3,7;73 Voti;Italia·Colli Tortonesi·Vigneti Massa·Vino bianco·Timorasso;€18,36;[('Leggero-Strutturato', '56.0948%'), ('Secco-Dolce', '19.1815%'), ('Piatto-Acidulo', '58.5158%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 14), ('agrume', 8), ('Erbaceo', 8)]
Cesconi;Olivar 2017;4,3;106 Voti;Italia·Vigneti delle Dolomiti·Cesconi·Vino bianco·Miscela;€26,98;[('Leggero-Strutturato', '66.5702%'), ('Secco-Dolce', '26.6881%'), ('Piatto-Acidulo', '44.2509%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('legno', 39), ('albero da frutta', 26), ('agrume', 20)]
Cà Maiol;Prestige Lugana 2021;4,1;64 Voti;Italia·Lugana·Cà Maiol·Vino bianco·Trebbiano;€11,90;[('Leggero-Strutturato', '56.0458%'), ('Secco-Dolce', '22.6464%'), ('Piatto-Acidulo', '50.1602%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 115), ('agrume', 81), ('Erbaceo', 43)]
Pala;I Fiori Vermentino 2020;3,8;160 Voti;Italia·Vermentino di Sardegna·Pala·Vino bianco·Vermentino;€9,31;[('Leggero-Strutturato', '60.4658%'), ('Secco-Dolce', '7.22064%'), ('Piatto-Acidulo', '34.9385%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('albero da frutta', 247), ('agrume', 161), ('Erbaceo', 149)]
Sorsasso;Domasino Bianco 2020;4,0;67 Voti;Italia·Lombardia·Sorsasso·Vino bianco·Miscela;€12,95;[('Leggero-Strutturato', '51.0558%'), ('Secco-Dolce', '20.3663%'), ('Piatto-Acidulo', '44.8762%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('Erbaceo', 9), ('albero da frutta', 9), ('lieviti', 3)]
Carminucci;Belato Offida Pecorino 2020;3,8;58 Voti;Italia·Marche·Carminucci·Vino bianco·Pecorino;€10,98;[('Leggero-Strutturato', '40.1236%'), ('Secco-Dolce', '22.4031%'), ('Piatto-Acidulo', '57.4765%')];Pasta / Vegetariano / Antipasti e spuntini;[('albero da frutta', 28), ('agrume', 14), ('Erbaceo', 13)]
Alois Lageder;Löwengang Chardonnay 2018;4,2;171 Voti;Italia·Südtirol - Alto Adige·Alois Lageder·Vino bianco·Chardonnay;€44,90;[('Leggero-Strutturato', '62.271%'), ('Secco-Dolce', '24.766%'), ('Piatto-Acidulo', '45.908%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('legno', 267), ('albero da frutta', 154), ('Erbaceo', 107)]
Alturis;Ribolla Gialla 2020;3,8;116 Voti;Italia·Venezia Giulia·Alturis·Vino bianco·Ribolla Gialla;€7,76;[('Leggero-Strutturato', '52.5645%'), ('Secco-Dolce', '23.3426%'), ('Piatto-Acidulo', '51.1382%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 18), ('vegetale', 7), ('agrume', 6)]
Querciabella;Toscana Batar 2016;4,3;419 Voti;Italia·Toscana·Querciabella·Vino bianco·Miscela;€95;[('Leggero-Strutturato', '50.3016%'), ('Secco-Dolce', '29.4964%'), ('Piatto-Acidulo', '63.1536%')];Pasta / Vegetariano / Antipasti e spuntini;[('legno', 292), ('albero da frutta', 215), ('Erbaceo', 156)]
Graci;Etna Bianco 2020;3,8;128 Voti;Italia·Etna·Graci·Vino bianco·Nerello Mascalese;€19,50;[('Leggero-Strutturato', '62.7487%'), ('Secco-Dolce', '3.8315%'), ('Piatto-Acidulo', '40.7116%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('Erbaceo', 198), ('agrume', 148), ('albero da frutta', 133)]
Köfererhof;Sylvaner 2018;3,9;134 Voti;Italia·Südtirol - Alto Adige·Köfererhof·Vino bianco·Sylvaner;€17,38;[('Leggero-Strutturato', '59.8845%'), ('Secco-Dolce', '24.3901%'), ('Piatto-Acidulo', '53.0376%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 36), ('agrume', 24), ('Erbaceo', 24)]
Kellerei . Cantina KALTERN;Gewürztraminer 2020;3,9;342 Voti;Italia·Südtirol - Alto Adige·Kellerei . Cantina KALTERN·Vino bianco·Gewürztraminer;€15,55;[('Leggero-Strutturato', '64.7586%'), ('Secco-Dolce', '39.2981%'), ('Piatto-Acidulo', '30.2637%')];Maiale / Pesce grasso (salmone, tonno, ecc.) / Cibi speziati;[('nota tropicale', 61), ('Erbaceo', 46), ('albero da frutta', 43)]
Colonnara;Tùfico Verdicchio dei Castelli di Jesi Riserva Classico 2016;4,0;29 Voti;Italia·Verdicchio dei Castelli di Jesi Riserva·Colonnara·Vino bianco·Verdicchio;€15,51;[('Leggero-Strutturato', '52.6115%'), ('Secco-Dolce', '15.5417%'), ('Piatto-Acidulo', '60.0674%')];Pasta / Vegetariano / Antipasti e spuntini;[('agrume', 5), ('albero da frutta', 2), ('legno', 1)]
Comm. G.B. Burlotto;Viridis Langhe Sauvignon 2019;3,9;89 Voti;Italia·Langhe·Comm. G.B. Burlotto·Vino bianco·Sauvignon Blanc;€23;[('Leggero-Strutturato', '63.9214%'), ('Secco-Dolce', '25.0216%'), ('Piatto-Acidulo', '54.4364%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('agrume', 32), ('albero da frutta', 22), ('Erbaceo', 15)]
Giovanni Almondo;Le Rive del Bricco delle Ciliegie Roero Arneis 2018;3,8;47 Voti;Italia·Roero·Giovanni Almondo·Vino bianco·Arneis;€21,90;[('Leggero-Strutturato', '58.8971%'), ('Secco-Dolce', '15.5747%'), ('Piatto-Acidulo', '51.8943%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 10), ('agrume', 5), ('spezie', 2)]
Cobue;Monte Lupo Lugana 2020;3,8;32 Voti;Italia·Lugana·Cobue·Vino bianco·Trebbiano;€12,32;[('Leggero-Strutturato', '53.9699%'), ('Secco-Dolce', '22.1443%'), ('Piatto-Acidulo', '51.1128%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 4), ('Floreale', 2), ('nota tropicale', 1)]
Weingut Ebner;Grüner Veltliner 2018;3,9;36 Voti;Italia·Südtirol Eisacktaler·Weingut Ebner·Vino bianco·Grüner Veltliner;€19,20;[('Leggero-Strutturato', '66.5714%'), ('Secco-Dolce', '17.5964%'), ('Piatto-Acidulo', '55.6576%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 14), ('Erbaceo', 7), ('agrume', 3)]
Hibiscus;Onde di Sole 2019;3,9;26 Voti;Italia·Terre Siciliane·Hibiscus·Vino bianco·Grillo;€20,50;[('Leggero-Strutturato', '55.1341%'), ('Secco-Dolce', '3.87702%'), ('Piatto-Acidulo', '37.9032%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('nota tropicale', 4), ('albero da frutta', 1), ('Erbaceo', 1)]
Bisci;Verdicchio di Matelica Vigneto Fogliano 2019;4,0;83 Voti;Italia·Verdicchio di Matelica·Bisci·Vino bianco·Verdicchio;€22,40;[('Leggero-Strutturato', '47.8554%'), ('Secco-Dolce', '20.1062%'), ('Piatto-Acidulo', '67.4518%')];Pasta / Vegetariano / Antipasti e spuntini;[('albero da frutta', 101), ('Erbaceo', 71), ('agrume', 58)]
Cantine del Notaio;La Raccolta 2013;4,1;26 Voti;Italia·Basilicata·Cantine del Notaio·Vino bianco·Miscela;€21,20;[('Leggero-Strutturato', '65.8184%'), ('Secco-Dolce', '4.31739%'), ('Piatto-Acidulo', '28.3555%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('Erbaceo', 2), ('frutta secca', 1), ('albero da frutta', 1)]
Kuen Hof;Kaiton Südtirol Eisacktaler Riesling 2020;4,2;25 Voti;Italia·Südtirol - Alto Adige·Kuen Hof·Vino bianco·Riesling;€28,60;[('Leggero-Strutturato', '54.7647%'), ('Secco-Dolce', '20.5086%'), ('Piatto-Acidulo', '60.589%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('Erbaceo', 44), ('agrume', 37), ('albero da frutta', 31)]
Perla del Garda;Madonna della Scoperta Lugana Superiore 2017;4,0;59 Voti;Italia·Lugana·Perla del Garda·Vino bianco·Trebbiano;€19,90;[('Leggero-Strutturato', '51.5835%'), ('Secco-Dolce', '30.2936%'), ('Piatto-Acidulo', '52.978%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 6), ('Erbaceo', 2), ('legno', 1)]
Tenuta Ulisse;Pecorino (Unico) 2020;4,1;431 Voti;Italia·Terre di Chieti·Tenuta Ulisse·Vino bianco·Pecorino;€11,95;[('Leggero-Strutturato', '42.7478%'), ('Secco-Dolce', '25.2149%'), ('Piatto-Acidulo', '64.8326%')];Pasta / Vegetariano / Antipasti e spuntini;[('albero da frutta', 203), ('agrume', 131), ('nota tropicale', 101)]
Villa Raiano;Ventidue (22) Fiano di Avellino 2018;4,0;36 Voti;Italia·Fiano de Avellino·Villa Raiano·Vino bianco·Fiano;€17,90;[('Leggero-Strutturato', '57.102%'), ('Secco-Dolce', '9.68622%'), ('Piatto-Acidulo', '46.3354%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('Erbaceo', 15), ('albero da frutta', 14), ('agrume', 12)]
Cavallotto;Chardonnay Langhe 2019;3,8;42 Voti;Italia·Langhe·Cavallotto·Vino bianco·Chardonnay;€20,70;[('Leggero-Strutturato', '58.9061%'), ('Secco-Dolce', '20.0649%'), ('Piatto-Acidulo', '57.6063%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('agrume', 28), ('albero da frutta', 23), ('Erbaceo', 14)]
H. Lun;Pinot Bianco '1840' 2019;3,8;33 Voti;Italia·Südtirol - Alto Adige·H. Lun·Vino bianco·Weissburgunder;€10,56;[('Leggero-Strutturato', '53.1835%'), ('Secco-Dolce', '0px'), ('Piatto-Acidulo', '53.1995%')];Pesce grasso (salmone, tonno, ecc.) / Frutti di mare / Formaggio dolce e a pasta molle;[('albero da frutta', 4), ('nota tropicale', 1), ('vegetale', 1)]
Cantina Bolzano / Kellerei Bozen;Sauvignon 2020;3,8;239 Voti;Italia·Südtirol - Alto Adige·Cantina Bolzano / Kellerei Bozen·Vino bianco·Sauvignon Blanc;€11,85;[('Leggero-Strutturato', '57.6583%'), ('Secco-Dolce', '26.0318%'), ('Piatto-Acidulo', '53.5846%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 42), ('nota tropicale', 30), ('agrume', 28)]
Ricci;Derthona 2018;3,7;190 Voti;Italia·Piemonte·Ricci·Vino bianco·Timorasso;€17,90;[('Leggero-Strutturato', '65.7385%'), ('Secco-Dolce', '14.7333%'), ('Piatto-Acidulo', '44.4124%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('agrume', 25), ('albero da frutta', 14), ('Erbaceo', 5)]
Pieropan;Calvarino Soave Classico 2016;3,9;894 Voti;Italia·Soave Classico·Pieropan·Vino bianco·Garganega;€29;[('Leggero-Strutturato', '31.3887%'), ('Secco-Dolce', '3.7524%'), ('Piatto-Acidulo', '58.3051%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('albero da frutta', 659), ('agrume', 484), ('Erbaceo', 449)]
Vigneti Massa;Costa del Vento Derthona 2017;4,3;126 Voti;Italia·Piemonte·Vigneti Massa·Vino bianco·Timorasso;€35,50;[('Leggero-Strutturato', '68.4746%'), ('Secco-Dolce', '24.2801%'), ('Piatto-Acidulo', '52.012%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('Erbaceo', 42), ('albero da frutta', 28), ('legno', 16)]
Castello Pomino;Pomino Bianco 2020;3,7;539 Voti;Italia·Pomino·Castello Pomino·Vino bianco·Chardonnay;€8,40;[('Leggero-Strutturato', '40.4587%'), ('Secco-Dolce', '21.6823%'), ('Piatto-Acidulo', '65.6328%')];Pasta / Vegetariano / Antipasti e spuntini;[('albero da frutta', 320), ('agrume', 181), ('legno', 113)]
Castello di Tassarolo;Alborina Gavi 2018;3,8;38 Voti;Italia·Gavi·Castello di Tassarolo·Vino bianco·Cortese;€14,40;[('Leggero-Strutturato', '33.3527%'), ('Secco-Dolce', '0px'), ('Piatto-Acidulo', '75.1349%')];Pasta / Frutti di mare / Antipasti e spuntini;[('agrume', 13), ('legno', 12), ('nota tropicale', 9)]
Abbazia di Novacella (Stiftskellerei Neustift);Omnes Dies 2020;3,8;61 Voti;Italia·Südtirol - Alto Adige·Abbazia di Novacella (Stiftskellerei Neustift)·Vino bianco·Miscela;€8,90;[('Leggero-Strutturato', '53.3787%'), ('Secco-Dolce', '31.4632%'), ('Piatto-Acidulo', '52.903%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 25), ('agrume', 9), ('Erbaceo', 7)]
J. Hofstätter;Weissburgunder Pinot Bianco 2020;3,7;159 Voti;Italia·Südtirol - Alto Adige·J. Hofstätter·Vino bianco·Pinot Blanc;€10,19;[('Leggero-Strutturato', '40.6091%'), ('Secco-Dolce', '4.26761%'), ('Piatto-Acidulo', '58.6125%')];Pesce grasso (salmone, tonno, ecc.) / Frutti di mare / Formaggio dolce e a pasta molle;[('albero da frutta', 110), ('Erbaceo', 44), ('agrume', 29)]
Nals Margreid;Gennen Sauvignon 2020;4,0;38 Voti;Italia·Südtirol - Alto Adige·Nals Margreid·Vino bianco·Sauvignon Blanc;€13,20;[];na / na / na;[]
Matteo Correggia;Roero Arneis 2019;3,7;240 Voti;Italia·Roero·Matteo Correggia·Vino bianco·Arneis;€10,95;[('Leggero-Strutturato', '61.5292%'), ('Secco-Dolce', '19.7282%'), ('Piatto-Acidulo', '54.7248%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 213), ('agrume', 160), ('Erbaceo', 122)]
Vigneti Massa;Costa del Vento Derthona 2018;4,3;54 Voti;Italia·Piemonte·Vigneti Massa·Vino bianco·Timorasso;€38,99;[('Leggero-Strutturato', '68.4746%'), ('Secco-Dolce', '24.2801%'), ('Piatto-Acidulo', '52.012%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('Erbaceo', 42), ('albero da frutta', 28), ('legno', 16)]
Andrian;Andrius Sauvignon Blanc 2019;4,2;89 Voti;Italia·Südtirol - Alto Adige·Andrian·Vino bianco·Sauvignon Blanc;€29,90;[('Leggero-Strutturato', '65.9086%'), ('Secco-Dolce', '27.7403%'), ('Piatto-Acidulo', '52.8511%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 25), ('agrume', 14), ('legno', 10)]
Benanti;Contrada Cavaliere Etna Bianco 2018;3,8;296 Voti;Italia·Etna·Benanti·Vino bianco·Carricante;€34,80;[('Leggero-Strutturato', '57.6536%'), ('Secco-Dolce', '2.90987%'), ('Piatto-Acidulo', '47.8418%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('Erbaceo', 116), ('albero da frutta', 100), ('agrume', 79)]
Tenuta Ammiraglia;Masso Vivo Vermentino 2020;3,7;164 Voti;Italia·Toscana·Tenuta Ammiraglia·Vino bianco·Vermentino;€8,90;[('Leggero-Strutturato', '37.2677%'), ('Secco-Dolce', '17.0586%'), ('Piatto-Acidulo', '63.0003%')];Pasta / Vegetariano / Antipasti e spuntini;[('albero da frutta', 90), ('agrume', 81), ('Erbaceo', 47)]
Baglio di Pianetto;Timeo Grillo 2018;3,7;94 Voti;Italia·Terre Siciliane·Baglio di Pianetto·Vino bianco·Grillo;€11,58;[('Leggero-Strutturato', '57.0395%'), ('Secco-Dolce', '6.76156%'), ('Piatto-Acidulo', '42.1147%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('agrume', 22), ('albero da frutta', 18), ('Erbaceo', 15)]
Kellerei Eisacktal - Cantina Valle Isarco;Chardonnay 2020;4,0;34 Voti;Italia·Südtirol - Alto Adige·Kellerei Eisacktal - Cantina Valle Isarco·Vino bianco·Chardonnay;€10,40;[('Leggero-Strutturato', '46.0602%'), ('Secco-Dolce', '27.9161%'), ('Piatto-Acidulo', '40.9864%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 6), ('agrume', 3), ('nota tropicale', 1)]
Antinori;Castello della Sala Bramìto Chardonnay 2021;4,2;65 Voti;Italia·Umbria·Antinori·Vino bianco·Chardonnay;€15,90;[('Leggero-Strutturato', '42.6059%'), ('Secco-Dolce', '23.0328%'), ('Piatto-Acidulo', '64.3836%')];Pasta / Vegetariano / Antipasti e spuntini;[('legno', 1090), ('albero da frutta', 756), ('agrume', 592)]
Ettore Germano;Binel Langhe Bianco 2017;3,8;55 Voti;Italia·Langhe·Ettore Germano·Vino bianco·Miscela;€16,20;[('Leggero-Strutturato', '60.516%'), ('Secco-Dolce', '23.3259%'), ('Piatto-Acidulo', '50.4692%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('legno', 5), ('agrume', 3), ('albero da frutta', 3)]
Romagnoli;Colto Vitato Filanda 2017;3,9;41 Voti;Italia·Emilia-Romagna·Romagnoli·Vino bianco·;€12,10;[('Leggero-Strutturato', '36.4139%'), ('Secco-Dolce', '24.0147%'), ('Piatto-Acidulo', '67.8676%')];Pasta / Vegetariano / Antipasti e spuntini;[('Erbaceo', 2), ('legno', 2), ('lieviti', 1)]
Terlan (Terlano);Tradition Pinot Grigio 2020;4,0;452 Voti;Italia·Südtirol - Alto Adige·Terlan (Terlano)·Vino bianco·Pinot Grigio;€12,40;[('Leggero-Strutturato', '42.6187%'), ('Secco-Dolce', '14.7968%'), ('Piatto-Acidulo', '42.1819%')];Frutti di mare / Vegetariano / Funghi;[('albero da frutta', 408), ('agrume', 218), ('Erbaceo', 198)]
Schiopetto;Collio Friulano 2019;3,9;171 Voti;Italia·Collio·Schiopetto·Vino bianco·Friulano;€18;[('Leggero-Strutturato', '60.6649%'), ('Secco-Dolce', '20.8803%'), ('Piatto-Acidulo', '50.6836%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 199), ('Erbaceo', 111), ('agrume', 83)]
Mandrarossa;Santannella 2020;4,0;75 Voti;Italia·Terre Siciliane·Mandrarossa·Vino bianco·Miscela;€9,88;[('Leggero-Strutturato', '65.8779%'), ('Secco-Dolce', '11.5237%'), ('Piatto-Acidulo', '33.1688%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('legno', 26), ('albero da frutta', 22), ('agrume', 22)]
Pievalta;Dominè Verdicchio dei Castelli di Jesi Classico Superiore 2018;3,7;91 Voti;Italia·Verdicchio dei Castelli di Jesi·Pievalta·Vino bianco·Verdicchio;€10,20;[('Leggero-Strutturato', '45.1918%'), ('Secco-Dolce', '18.8918%'), ('Piatto-Acidulo', '59.9942%')];Pasta / Vegetariano / Antipasti e spuntini;[('agrume', 6), ('lieviti', 3), ('vegetale', 3)]
Tenuta Sant'Antonio;Monte Ceriani Soave 2018;3,8;142 Voti;Italia·Soave·Tenuta Sant'Antonio·Vino bianco·Garganega;€8;[('Leggero-Strutturato', '37.1978%'), ('Secco-Dolce', '0.999583%'), ('Piatto-Acidulo', '55.9755%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('albero da frutta', 34), ('agrume', 29), ('nota tropicale', 14)]
Antinori;Villa Antinori Toscana Bianco 2020;3,8;2768 Voti;Italia·Toscana·Antinori·Vino bianco·Trebbiano;€12,39;[('Leggero-Strutturato', '42.1876%'), ('Secco-Dolce', '21.8649%'), ('Piatto-Acidulo', '64.4628%')];Pasta / Vegetariano / Antipasti e spuntini;[('agrume', 1130), ('albero da frutta', 893), ('Erbaceo', 746)]
Manincor;Réserve della Contessa 2020;4,1;306 Voti;Italia·Südtirol - Alto Adige·Manincor·Vino bianco·Miscela;€19;[('Leggero-Strutturato', '59.6475%'), ('Secco-Dolce', '20.9889%'), ('Piatto-Acidulo', '52.5671%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 115), ('Erbaceo', 54), ('agrume', 50)]
Villabella;Cà del Lago Lugana 2020;3,8;88 Voti;Italia·Lugana·Villabella·Vino bianco·Chardonnay;€7,20;[('Leggero-Strutturato', '51.4341%'), ('Secco-Dolce', '23.2168%'), ('Piatto-Acidulo', '48.5405%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 11), ('agrume', 6), ('lieviti', 4)]
S. Cristina;Lugana Vigneto Massoni 2021;4,2;146 Voti;Italia·Lugana·S. Cristina·Vino bianco·Trebbiano;€12,39;[('Leggero-Strutturato', '55.5779%'), ('Secco-Dolce', '23.1083%'), ('Piatto-Acidulo', '49.156%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('agrume', 187), ('albero da frutta', 186), ('Erbaceo', 87)]
Meroi;Sauvignon 2019;4,2;35 Voti;Italia·Colli Orientali del Friuli·Meroi·Vino bianco·Sauvignon Blanc;€18,90;[('Leggero-Strutturato', '60.0048%'), ('Secco-Dolce', '25.1613%'), ('Piatto-Acidulo', '47.6557%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 25), ('legno', 15), ('agrume', 11)]
Peter Zemmer;Chardonnay Riserva Crivelli 2018;4,1;42 Voti;Italia·Südtirol - Alto Adige·Peter Zemmer·Vino bianco·Chardonnay;€38,50;[('Leggero-Strutturato', '62.7289%'), ('Secco-Dolce', '18.8028%'), ('Piatto-Acidulo', '41.4174%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('legno', 41), ('albero da frutta', 22), ('agrume', 17)]
Olivini;Demesse Vecchie Lugana 2018;3,8;77 Voti;Italia·Lugana·Olivini·Vino bianco·Trebbiano;€12,90;[('Leggero-Strutturato', '57.7508%'), ('Secco-Dolce', '21.953%'), ('Piatto-Acidulo', '50.6209%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('agrume', 19), ('albero da frutta', 10), ('legno', 5)]
La Magnolia;Ribolla Gialla 2020;3,8;51 Voti;Italia·Colli Orientali del Friuli·La Magnolia·Vino bianco·Ribolla Gialla;€11,02;[('Leggero-Strutturato', '50.2908%'), ('Secco-Dolce', '25.2578%'), ('Piatto-Acidulo', '51.9976%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('agrume', 3), ('albero da frutta', 2), ('bacche nere', 1)]
Vie di Romans;Piere Sauvignon Blanc 2020;4,4;52 Voti;Italia·Friuli Isonzo·Vie di Romans·Vino bianco·Sauvignon Blanc;€25,55;[('Leggero-Strutturato', '64.9468%'), ('Secco-Dolce', '24.5266%'), ('Piatto-Acidulo', '52.8892%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('agrume', 140), ('albero da frutta', 108), ('vegetale', 86)]
Torre Fornello;Una 2015;4,1;51 Voti;Italia·Colli Piacentini·Torre Fornello·Vino bianco·Malvasia di Candia Aromatica;€35,10;[('Leggero-Strutturato', '69.2686%'), ('Secco-Dolce', '20.5403%'), ('Piatto-Acidulo', '41.6037%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('Erbaceo', 3), ('nota tropicale', 2), ('spezie', 2)]
La Crotta di Vegneron;Chambave Muscat 2020;3,8;73 Voti;Italia·Valle d'Aosta·La Crotta di Vegneron·Vino bianco·Muscat Blanc;€15,47;[('Leggero-Strutturato', '63.1971%'), ('Secco-Dolce', '31.4273%'), ('Piatto-Acidulo', '49.7741%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 42), ('Erbaceo', 22), ('agrume', 21)]
Suavia;Massifitti Trebbiano di Soave 2018;4,0;94 Voti;Italia·Verona·Suavia·Vino bianco·Trebbiano;€14,50;[('Leggero-Strutturato', '52.0018%'), ('Secco-Dolce', '14.418%'), ('Piatto-Acidulo', '54.8373%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 128), ('Erbaceo', 101), ('agrume', 64)]
